id,rank,name,gender,country,region,age,weight,height,QFOneScore,QFOneRank,QFTwoScore,QFTwoRank,QFThreeScore,QFThreeRank,QFFourScore,QFFourRank,QFFiveScore,QFFiveRank
103510,1535,Johnny Medina III,M,United States,North America,27,178 lb,67 in,10:36,1207,12:43,2589,17:44,2934,850 lbs,2505,3:51,1113
1853451,1536,Benjamin Weitzmann,M,Luxembourg,Europe,23,95 kg,181 cm,13:08,2796,209 reps,4216,17:33,2749,1026 lbs,165,3:18,426
1358555,1537,Joseph Letellier,M,United States,North America,27,170 lb,,11:03,1517,10:58,1365,16:45,1914,845 lbs,2618,5:15,2940
1780947,1538,Ryan Barrett,M,United Kingdom,Europe,24,93 kg,182 cm,13:08,2796,14:01,3534,16:51,2032,999 lbs,328,4:14,1671
1784281,1539,Jalen Bryant,M,United States,North America,26,205 lb,72 in,176 reps,4277,12:59,2792,16:52,2043,946 lbs,783,3:20,468
181765,1540,Adam Brandt,M,United States,North America,27,210 lb,74 in,13:55,3311,11:54,1999,17:09,2330,935 lbs,911,4:20,1814
262425,1541,Daniel Blackwell,M,United States,North America,32,170 lb,69 in,11:14,1610,12:07,2149,17:08,2318,880 lbs,1874,4:47,2417
1259923,1542,Ezequiel Ledesma,M,Argentina,South America,23,,,11:46,1936,8:55,338,14:01,96,771 lbs,4413,5:57,3587
913225,1542,Jack Cavanagh,M,Ireland,Europe,24,86 kg,175 cm,12:15,2237,9:50,727,17:38,2830,845 lbs,2618,4:26,1958
1987938,1544,Arthur Froger,M,France,Europe,29,91 kg,184 cm,12:50,2593,11:34,1750,17:45,2958,919 lbs,1172,4:23,1899
583360,1545,Josiah Naig,M,United States,North America,31,200 lb,70 in,11:41,1876,13:37,3236,17:12,2381,890 lbs,1660,3:55,1221
1839259,1546,Trent Baltzell,M,United States,North America,31,220 lb,77 in,178 reps,4093,206 reps,4574,14:49,387,970 lbs,541,3:36,785
781375,1547,Andrew Tank,M,United States,North America,25,200 lb,71 in,12:38,2482,13:02,2826,15:23,689,840 lbs,2745,4:13,1647
1825980,1548,Jason Belanger,M,United States,North America,28,190 lb,69 in,12:16,2248,12:21,2308,17:11,2368,945 lbs,789,4:59,2684
681684,1549,Lucas Barge,M,United States,North America,30,190 lb,71 in,11:04,1528,10:29,1075,18:05,3334,862 lbs,2259,4:37,2206
1006381,1550,Logan Walsh,M,New Zealand,Oceania,31,84 kg,175 cm,10:17,1041,9:48,710,16:25,1573,795 lbs,3824,5:35,3260
107477,1551,Max Camozzi,M,United Kingdom,Europe,29,88 kg,184 cm,8:05,219,10:00,812,15:48,1008,774 lbs,4343,6:32,4032
95785,1552,Emanuel Aponte,M,United States,North America,30,160 lb,67 in,10:40,1256,10:09,892,18:28,3725,853 lbs,2452,4:32,2107
1839450,1553,Thomas Voelkel,M,United States,North America,27,190 lb,72 in,11:01,1495,11:27,1689,15:26,725,810 lbs,3463,5:23,3066
92614,1554,Paul Botha,M,South Africa,Africa,31,92 kg,191 cm,11:33,1788,12:30,2420,17:42,2901,944 lbs,809,4:52,2523
736083,1554,Ruben Valero,M,Spain,Europe,27,83 kg,176 cm,10:39,1243,10:57,1355,17:10,2348,828 lbs,3043,4:49,2452
1282739,1556,Andrew Cook,M,United States,North America,30,200 lb,71 in,14:49,3888,12:01,2085,17:36,2800,993 lbs,370,3:58,1305
8312,1557,John Hitchcock,M,United States,North America,32,192 lb,69 in,12:19,2280,12:50,2669,18:32,3796,950 lbs,730,3:45,977
1716948,1558,Jan Guźniczak,M,Poland,Europe,27,93 kg,190 cm,12:34,2447,11:20,1608,16:40,1820,838 lbs,2805,4:19,1791
1775519,1559,Erik Rubio Björk,M,Spain,Europe,21,80 kg,178 cm,11:49,1966,10:58,1365,19:09,4364,895 lbs,1564,3:55,1221
198105,1560,David Coleman Joe Payton,M,United States,North America,30,190 lb,69 in,11:47,1949,13:40,3286,16:45,1914,905 lbs,1393,4:25,1940
1392412,1561,Jonathan Conde ferreira,M,France,Europe,24,79 lb,174 cm,11:03,1517,9:49,719,15:52,1065,788 lbs,4009,5:30,3179
704605,1561,Anthony Mazière,M,France,Europe,29,96 kg,189 cm,11:59,2081,12:35,2488,16:29,1641,821 lbs,3198,3:50,1081
721178,1563,Ryan Clements,M,Spain,Europe,32,95 kg,191 cm,177 reps,4176,12:23,2331,15:48,1008,900 lbs,1481,4:06,1504
663770,1564,Kyunghwi Lim,M,"Korea, Republic of",Asia,30,,,11:50,1978,13:02,2826,17:23,2575,865 lbs,2173,3:44,949
2282718,1565,Ahmed Shaaban,M,Egypt,Africa,28,,,12:54,2634,11:30,1718,20:07,5110,957 lbs,663,3:16,386
2112190,1566,Noah Bertholet,M,Canada,North America,27,,,12:57,2672,11:09,1493,18:17,3520,881 lbs,1855,3:45,977
1323033,1567,Brook Readings,M,New Zealand,Oceania,31,87 kg,178 cm,13:41,3168,13:54,3449,16:47,1945,937 lbs,878,3:50,1081
1672723,1568,Tyler Brandenburg,M,United States,North America,22,190 lb,70 in,13:00,2717,10:26,1040,19:48,4907,965 lbs,585,3:57,1273
770416,1569,Aaron Kersigo,M,United States,North America,29,190 lb,69 in,10:22,1078,208 reps,4332,16:33,1713,892 lbs,1632,4:18,1769
925137,1570,Blake Walker,M,United States,North America,29,180 lb,,12:27,2365,10:56,1344,19:26,4605,905 lbs,1393,3:39,844
368378,1571,Jared Silverman,M,United States,North America,32,185 lb,70 in,12:00,2101,11:49,1932,16:19,1488,856 lbs,2372,4:58,2663
1063063,1572,Mark Nangle,M,Ireland,Europe,26,82 kg,180 cm,10:38,1230,11:23,1648,118 reps,6473,981 lbs,442,3:35,765
1448821,1573,Brandon Ryczek,M,United States,North America,22,185 lb,73 in,10:20,1061,11:08,1479,14:00,94,765 lbs,4545,5:44,3387
1224372,1574,Thor isak Mosvold hogga,M,Norway,Europe,26,86 kg,,173 reps,4622,11:00,1390,16:28,1623,871 lbs,2057,3:41,877
1828987,1575,Rubi Genin,M,Israel,Asia,25,,,11:24,1696,9:58,795,14:52,409,737 lbs,5154,4:52,2523
714251,1576,Pedro Assis,M,Brazil,South America,28,88 kg,179 cm,13:51,3268,11:11,1515,15:03,499,816 lbs,3295,4:28,2009
763917,1577,Brady Borchardt,M,United States,North America,26,220 lb,78 in,13:32,3075,14:46,4048,16:18,1477,910 lbs,1310,3:31,678
40322,1578,William Baier,M,United States,North America,36,178 lb,69 in,9:21,619,12:24,2341,17:09,2330,850 lbs,2505,5:06,2798
642339,1579,Michael Klostermann,M,United States,North America,29,195 lb,,12:26,2354,12:54,2729,16:00,1185,835 lbs,2865,4:05,1471
1738372,1580,Fernando Boada Lopez,M,Spain,Europe,27,,,12:56,2655,12:14,2225,15:59,1168,851 lbs,2493,4:30,2065
1033238,1581,Hyunkoo Cho,M,"Korea, Republic of",Asia,34,,,9:05,500,207 reps,4452,18:58,4207,1008 lbs,258,3:54,1194
472164,1581,Ken Gevers,M,Belgium,Europe,33,87 kg,182 cm,11:58,2065,10:24,1014,16:55,2085,865 lbs,2173,5:36,3274
13462,1583,Richard Andrews,M,United States,North America,33,174 lb,67 in,11:54,2017,12:27,2378,17:55,3159,898 lbs,1521,4:08,1537
318264,1584,James Hargreaves,M,Australia,Oceania,25,86 kg,179 cm,13:15,2867,11:25,1667,16:23,1548,818 lbs,3258,3:57,1273
442252,1585,Stéphane Augustin,M,France,Europe,27,80 kg,178 cm,8:26,296,12:29,2403,118 reps,6473,926 lbs,1027,3:19,442
933496,1586,Luke Fuller,M,United States,North America,30,,,179 reps,4017,13:52,3426,15:40,890,935 lbs,911,4:02,1398
491119,1587,Dennis Ibardolaza,M,Australia,Oceania,32,60 kg,158 cm,8:10,236,9:35,608,17:35,2788,782 lbs,4158,5:10,2854
1090854,1588,Ethan Bowers,M,United States,North America,25,170 lb,,11:21,1672,11:21,1623,15:39,876,845 lbs,2618,6:18,3856
2083175,1589,Sasha Kastorniy,M,,Asia,26,90 kg,186 cm,14:20,3581,10:53,1312,17:05,2261,914 lbs,1264,4:38,2232
287187,1590,Jonathan Chapman,M,Canada,North America,27,195 lb,72 in,11:48,1958,13:19,3020,19:03,4283,950 lbs,730,3:30,660
642037,1591,Jose Flores,M,Honduras,North America,27,165 lb,170 cm,11:24,1696,10:05,856,17:50,3066,870 lbs,2098,5:15,2940
1206296,1592,Amr Saleh,M,Egypt,Africa,25,80 kg,177 cm,11:20,1662,14:00,3524,16:44,1893,912 lbs,1286,4:41,2293
801910,1593,Dakota Shackleton,M,United States,North America,28,195 lb,73 in,12:32,2425,12:32,2449,18:12,3440,971 lbs,531,4:20,1814
1771187,1594,Brayden Stringer,M,United States,North America,27,180 lb,67 in,10:56,1425,10:32,1104,21:52,5898,1030 lbs,150,4:31,2092
1720034,1595,Levi Wheatley,M,United Kingdom,Europe,26,83 kg,177 cm,11:54,2017,12:50,2669,17:09,2330,895 lbs,1564,4:31,2092
877996,1596,Mareks Perkons,M,Latvia,Europe,32,93 kg,188 cm,12:30,2397,12:29,2403,15:35,825,860 lbs,2291,5:04,2764
1750826,1597,Sam Neil,M,United Kingdom,Europe,28,77 kg,,8:32,318,11:02,1410,15:25,709,805 lbs,3574,57 reps,4672
1301345,1598,Kegan Sullivan,M,United States,North America,31,,,11:01,1495,13:45,3334,19:24,4580,982 lbs,438,3:40,855
658408,1599,Stavri Stavrev,M,Bulgaria,Europe,30,80 kg,170 cm,10:28,1139,8:51,317,17:27,2648,821 lbs,3198,5:45,3405
94044,1600,Alex Carravetta,M,United States,North America,27,225 lb,71 in,11:32,1778,12:29,2403,18:24,3656,881 lbs,1855,3:47,1016
521179,1601,Kun Seok Kim,M,"Korea, Republic of",Asia,30,80 kg,170 cm,8:45,382,12:25,2352,18:30,3757,867 lbs,2154,4:30,2065
451580,1602,Alex Mahoney Jolivette,M,Canada,North America,30,180 lb,,9:47,829,13:34,3199,16:44,1893,890 lbs,1660,5:27,3131
2143927,1603,Mattais Heimuli,M,Tonga,Oceania,25,,178 cm,179 reps,4017,12:14,2225,17:15,2449,1005 lbs,274,4:17,1755
943725,1604,Nuno de Abreu,M,South Africa,Africa,32,80 kg,172 cm,11:53,2009,12:21,2308,17:25,2611,897 lbs,1537,4:39,2256
653343,1605,Leonardo Jacovas,M,Brazil,South America,24,205 lb,6 in,12:56,2655,11:50,1949,16:08,1302,835 lbs,2865,4:26,1958
1395598,1606,Jose Ontiveros,M,Mexico,North America,20,145 lb,165 cm,8:51,418,8:51,317,17:49,3045,815 lbs,3331,5:59,3619
1771671,1607,Olivier Carrier,M,Canada,North America,29,210 lb,187 cm,12:10,2191,14:16,3695,15:43,932,895 lbs,1564,4:44,2349
1130312,1608,DuToit Botha,M,South Africa,Africa,28,99 kg,189 cm,176 reps,4277,13:53,3438,15:18,643,917 lbs,1190,3:54,1194
996777,1609,Pedro Rodrigo Da Silva Azevedo,M,Brazil,South America,26,79 kg,165 cm,10:29,1149,11:55,2013,19:11,4389,920 lbs,1144,4:30,2065
1317641,1610,Jesse McKune,M,United States,North America,30,213 lb,71 in,14:52,3924,13:07,2874,17:43,2916,985 lbs,416,3:29,639
433213,1611,Hector Mateus,M,Colombia,South America,25,190 lb,71 in,11:51,1990,12:13,2214,15:58,1151,845 lbs,2618,5:06,2798
609222,1612,Rodolphe Grez,M,France,Europe,28,73 kg,171 cm,9:40,772,10:47,1256,17:35,2788,813 lbs,3417,4:53,2539
694389,1613,Jeremy Bohlke,M,United States,North America,29,168 lb,68 in,10:59,1466,10:14,932,17:19,2516,840 lbs,2745,5:26,3114
132630,1613,Adam Black,M,Canada,North America,28,195 lb,69 in,14:40,3803,10:43,1206,16:12,1364,830 lbs,2979,4:03,1421
1915886,1615,Riley Buschon,M,United States,North America,21,195 lb,,10:34,1195,11:23,1648,23:58,6268,975 lbs,500,3:53,1167
672484,1616,Mauricio Alarcon,M,Ecuador,South America,26,,,7:54,176,8:44,267,18:03,3301,770 lbs,4433,4:56,2607
488444,1616,Julien Coppi,M,France,Europe,34,77 kg,172 cm,11:40,1861,10:33,1119,16:30,1663,823 lbs,3169,5:17,2972
1697328,1618,Mahmood Shalan,M,United Arab Emirates,Asia,29,88 kg,176 cm,10:19,1057,,6585,14:21,188,886 lbs,1742,3:55,1221
344683,1619,Nicolas Salton,M,United Kingdom,Europe,33,76 kg,170 cm,11:47,1949,9:55,764,16:18,1477,800 lbs,3727,5:11,2878
1314379,1620,Eduard Shipulin,M,,Asia,27,110 kg,190 cm,11:20,1662,,6585,16:36,1767,970 lbs,541,3:07,252
312760,1621,Najm Mamkegh,M,Jordan,Asia,33,100 kg,179 cm,8:56,439,206 reps,4574,19:52,4950,1012 lbs,229,3:28,618
1489796,1622,Gregory Wright,M,United States,North America,32,185 lb,71 in,9:24,646,12:07,2149,17:03,2229,783 lbs,4116,4:14,1671
1784263,1623,Filipe Barbosa,M,Brazil,South America,25,71 kg,170 cm,8:42,355,,6585,16:36,1767,925 lbs,1056,3:49,1058
695571,1624,Jorge Ruiz,M,Spain,Europe,28,86 kg,178 cm,11:34,1797,9:48,710,14:51,407,804 lbs,3673,6:48,4241
1060037,1625,Jaesup Kim,M,"Korea, Republic of",Asia,29,78 kg,172 cm,12:52,2616,9:58,795,18:26,3691,898 lbs,1521,4:37,2206
908439,1626,Jared Vogel,M,United States,North America,30,193 lb,70 in,12:51,2608,12:01,2085,18:33,3819,950 lbs,730,4:11,1605
994377,1627,Jeff Roberts,M,United States,North America,31,180 lb,69 in,10:58,1454,11:10,1503,17:36,2800,865 lbs,2173,5:14,2926
2064491,1628,Miguel Angel Bayonas Navarro,M,Spain,Europe,24,,,179 reps,4017,10:54,1321,17:18,2503,853 lbs,2452,3:25,564
699361,1629,Paul Taft,M,United States,North America,24,185 lb,69 in,12:00,2101,11:48,1925,18:23,3643,926 lbs,1027,4:35,2166
1456027,1629,Kaito Uenosono,M,Japan,Asia,31,,,12:06,2152,10:55,1329,16:06,1278,814 lbs,3399,5:00,2704
91777,1631,Zev Green,M,United States,North America,30,207 lb,72 in,13:03,2753,14:08,3591,16:19,1488,955 lbs,682,4:44,2349
1329552,1632,Finnbogi Leifsson,M,Iceland,Europe,24,80 kg,178 cm,12:10,2191,11:36,1769,18:17,3520,924 lbs,1094,4:41,2293
859127,1633,Connor Stremel,M,United States,North America,29,190 lb,72 in,11:08,1556,11:43,1859,18:32,3796,849 lbs,2548,3:51,1113
806479,1634,Matthew Zurbriggen,M,United States,North America,31,188 lb,70 in,11:46,1936,12:48,2650,18:42,3950,919 lbs,1172,3:53,1167
272840,1635,Austin Salisbury,M,United States,North America,34,172 lb,67 in,9:39,768,11:42,1839,19:26,4605,890 lbs,1660,4:28,2009
1530863,1636,Levi Woolley,M,United Kingdom,Europe,24,85 kg,183 cm,12:49,2579,10:00,812,16:23,1548,790 lbs,3966,4:27,1982
491215,1637,Eduan Troskie,M,South Africa,Africa,28,202 lb,190 cm,13:42,3179,14:16,3695,14:54,425,842 lbs,2718,3:41,877
1808794,1638,Dan Boissiere,M,Canada,North America,27,,,11:32,1778,9:35,608,16:15,1425,805 lbs,3574,5:53,3524
464671,1639,Johnathon Stephens,M,United States,North America,24,212 lb,72 in,13:16,2880,11:33,1741,17:43,2916,867 lbs,2154,3:55,1221
138080,1640,Timothy DeAraujo,M,United States,North America,31,185 lb,68 in,10:48,1338,11:38,1790,118 reps,6473,1030 lbs,150,3:53,1167
1972513,1641,Weston Beck,M,United States,North America,29,173 lb,67 in,10:55,1410,13:39,3268,15:15,612,835 lbs,2865,5:04,2764
1660490,1642,Kory Kennedy,M,Canada,North America,28,,,12:09,2177,12:29,2403,17:15,2449,925 lbs,1056,5:09,2837
1429630,1643,Dan Mugford,M,United Kingdom,Europe,30,94 kg,178 cm,12:23,2320,11:51,1962,19:45,4858,938 lbs,864,3:43,924
255558,1644,Timothy Leigh,M,United States,North America,31,178 lb,67 in,9:14,557,9:35,608,17:47,2999,990 lbs,385,,6385
2109823,1645,Liam Stump,M,United Kingdom,Europe,28,,,12:05,2143,10:05,856,18:42,3950,865 lbs,2173,4:20,1814
812387,1646,Justin Blunk,M,United States,North America,28,188 lb,71 in,10:33,1183,14:23,3793,16:23,1548,863 lbs,2248,4:35,2166
510501,1647,Thomas Lacombe,M,France,Europe,30,80 kg,180 cm,13:26,3009,11:15,1553,15:08,541,781 lbs,4171,4:14,1671
751857,1648,Natanael Perez,M,Mexico,North America,28,,,8:53,430,11:54,1999,19:07,4332,900 lbs,1481,5:00,2704
1793404,1649,Patrick Tremblay,M,Canada,North America,26,,,10:47,1325,12:41,2571,19:50,4929,932 lbs,957,3:53,1167
1271848,1650,Ori Shpigler,M,Israel,Asia,27,88 kg,178 cm,10:23,1085,13:23,3061,16:13,1385,856 lbs,2372,5:22,3051
879152,1651,Nicolas Fuentes,M,Australia,Oceania,29,,,13:37,3118,13:18,3001,17:07,2292,915 lbs,1216,3:59,1330
98710,1652,Juan Valdez,M,United States,North America,29,180 lb,70 in,10:45,1307,12:05,2127,15:45,954,805 lbs,3574,5:19,3000
713418,1653,Alex Tomasello,M,United States,North America,28,,,11:36,1815,10:35,1147,15:47,994,818 lbs,3258,6:10,3760
105500,1654,Robert Huffer,M,United States,North America,33,195 lb,71 in,13:10,2818,11:30,1718,18:15,3487,910 lbs,1310,4:13,1647
331020,1655,Esteban Burgos,M,Chile,South America,33,85 kg,174 cm,12:07,2158,10:16,944,15:51,1053,834 lbs,2912,6:23,3915
1207019,1656,Marcus Bottensek,M,United States,North America,30,215 lb,75 in,10:55,1410,12:24,2341,17:58,3204,857 lbs,2363,4:14,1671
24058,1657,Camill Leduc,M,Canada,North America,32,195 lb,183 cm,10:10,995,12:04,2115,17:03,2229,851 lbs,2493,5:29,3161
2089927,1658,Ben Johnson,M,United States,North America,33,185 lb,68 in,13:28,3035,12:39,2545,14:36,274,775 lbs,4288,3:40,855
1142126,1659,Francesco Nati,M,Italy,Europe,29,86 kg,175 cm,11:59,2081,10:41,1189,17:44,2934,871 lbs,2057,5:02,2738
908474,1660,Cody Rice,M,United States,North America,26,190 lb,72 in,13:39,3140,12:01,2085,18:14,3469,886 lbs,1742,3:25,564
845377,1660,Odysseas Chompis,M,Greece,Europe,31,82 kg,177 cm,11:49,1966,12:26,2365,17:30,2693,827 lbs,3052,3:43,924
1792951,1662,Kyle Evans,M,United States,North America,32,185 lb,65 in,10:45,1307,11:18,1584,17:45,2958,845 lbs,2618,4:53,2539
955369,1663,Bartosz Balcerowski,M,Poland,Europe,30,,,12:31,2413,13:41,3297,17:19,2516,951 lbs,720,4:30,2065
353411,1664,Shawn Sweeney,M,United States,North America,31,200 lb,74 in,12:54,2634,12:41,2571,17:22,2562,879 lbs,1921,3:59,1330
125399,1665,Alex Bookout,M,United States,North America,30,192 lb,68 in,10:25,1103,10:10,898,14:33,248,855 lbs,2388,,6385
1760280,1665,Chad Hale,M,United States,North America,25,210 lb,75 in,12:55,2639,14:22,3783,15:50,1034,858 lbs,2345,3:55,1221
1695295,1667,Connor Newbery,M,Canada,North America,21,185 lb,68 in,9:43,795,14:48,4075,17:40,2872,865 lbs,2173,3:51,1113
247260,1668,Darren DeRochemont,M,United States,North America,33,202 lb,69 in,10:33,1183,12:49,2662,19:35,4722,1020 lbs,185,4:40,2278
1198162,1669,Sean Young,M,Australia,Oceania,24,89 kg,182 cm,13:18,2902,11:12,1527,18:19,3555,881 lbs,1855,3:54,1194
757259,1670,Rick Wagner,M,Germany,Europe,28,94 kg,187 cm,173 reps,4622,11:42,1839,15:23,689,853 lbs,2452,4:04,1446
1309081,1671,Zach Pollom,M,United States,North America,29,,,11:24,1696,13:59,3513,18:14,3469,883 lbs,1808,3:25,564
1368378,1671,Max Krüger,M,Germany,Europe,29,,,11:46,1936,13:04,2843,18:51,4102,938 lbs,864,3:58,1305
1488361,1673,Jake Cardinal,M,Australia,Oceania,29,,,13:46,3215,209 reps,4216,15:57,1137,929 lbs,997,4:07,1521
1992455,1673,Florian Neumaier,M,Germany,Europe,31,89 kg,171 cm,11:29,1742,12:58,2781,17:57,3191,925 lbs,1056,4:42,2316
127768,1675,Richard Essig,M,United States,North America,32,215 lb,75 in,13:05,2770,209 reps,4216,16:46,1934,968 lbs,564,4:11,1605
675826,1676,Vinicius Stoelben,M,Brazil,South America,30,94 kg,186 cm,10:25,1103,11:12,1527,118 reps,6473,935 lbs,911,3:50,1081
1736924,1677,Andres Blanquez,M,Spain,Europe,26,71 kg,168 cm,12:20,2289,10:05,856,18:30,3757,849 lbs,2548,4:13,1647
1528330,1678,Tyler Cruz,M,United States,North America,28,176 lb,69 in,12:47,2559,11:46,1896,15:24,694,830 lbs,2979,5:17,2972
1641331,1679,José Ruiz,M,Guatemala,North America,26,,,9:46,821,10:51,1292,20:43,5414,905 lbs,1393,4:36,2186
567231,1680,Moshe Tabero,M,Israel,Asia,24,80 kg,175 cm,11:48,1958,13:20,3037,17:47,2999,871 lbs,2057,3:49,1058
739822,1681,Diego Flores,M,Mexico,North America,26,83 kg,171 cm,7:40,129,10:08,878,22:40,6100,895 lbs,1564,4:48,2439
847525,1682,James Dollah,M,United Kingdom,Europe,31,100 kg,183 cm,14:54,3943,11:52,1972,16:08,1302,869 lbs,2126,4:18,1769
1818505,1683,Davide Augusto,M,Italy,Europe,33,82 kg,173 cm,14:39,3791,11:33,1741,16:27,1608,853 lbs,2452,4:07,1521
1122088,1684,Geremy Smith,M,United States,North America,24,180 lb,71 in,12:00,2101,9:54,760,17:17,2484,820 lbs,3216,4:54,2559
781813,1684,William Chinchar,M,United States,North America,26,185 lb,71 in,14:02,3390,11:36,1769,16:02,1207,840 lbs,2745,4:28,2009
1253411,1686,Diego Gonzalez Rodriguez,M,Spain,Europe,33,92 kg,181 cm,14:37,3769,13:13,2941,15:53,1079,859 lbs,2338,3:46,994
870904,1686,Anthony Mosher,M,Canada,North America,21,162 lb,67 in,13:24,2982,11:29,1710,17:57,3191,890 lbs,1660,4:10,1578
1973032,1688,Seth Beck,M,United States,North America,29,,,10:41,1267,193 reps,5560,16:29,1641,890 lbs,1660,3:46,994
506774,1689,Jens Göransson,M,Sweden,Europe,30,,,10:05,967,12:15,2235,18:12,3440,880 lbs,1874,4:56,2607
296255,1690,Dean Raine,M,United Kingdom,Europe,30,74 kg,,10:49,1348,10:05,856,16:45,1914,778 lbs,4225,5:05,2781
1622448,1691,Bernardo Jardim,M,Brazil,South America,18,,,8:34,322,9:21,508,118 reps,6473,873 lbs,2031,4:19,1791
648425,1692,Matt Benoit,M,Canada,North America,29,185 lb,179 cm,9:47,829,12:33,2462,16:51,2032,875 lbs,1972,6:16,3831
1650313,1693,Jayson Lucas,M,Canada,North America,35,210 lb,,11:24,1696,13:55,3461,17:55,3159,925 lbs,1056,4:17,1755
477803,1693,Ryan Rocks,M,Ireland,Europe,33,86 kg,179 cm,10:26,1119,12:45,2619,18:51,4102,882 lbs,1816,4:05,1471
1805227,1695,Patrice Heymann,M,France,Europe,31,82 kg,175 cm,10:43,1286,13:18,3001,18:06,3357,862 lbs,2259,3:56,1245
41203,1696,Braden Mowry,M,United States,North America,31,160 lb,69 in,11:56,2043,10:52,1299,17:01,2194,846 lbs,2607,5:20,3014
444493,1697,Kyle Fox,M,United States,North America,27,185 lb,69 in,11:30,1754,12:32,2449,17:49,3045,868 lbs,2143,4:18,1769
369846,1698,Charles Curran,M,United States,North America,29,195 lb,71 in,12:31,2413,8:21,153,14:06,115,776 lbs,4274,6:47,4227
49923,1699,Garrick Psick,M,United States,North America,36,215 lb,70 in,9:37,758,187 reps,5659,18:32,3796,945 lbs,789,3:02,190
1765873,1700,Nolan Smith,M,United States,North America,21,185 lb,71 in,11:20,1662,10:17,956,19:14,4418,852 lbs,2473,4:15,1695
1195284,1700,Jacob Evans,M,United States,North America,29,195 lb,71 in,13:33,3078,12:07,2149,17:23,2575,905 lbs,1393,4:28,2009
969663,1700,Jake Greenberg,M,United States,North America,22,185 lb,68 in,12:59,2699,11:25,1667,18:41,3929,899 lbs,1511,4:02,1398
106569,1703,Kristopher Corrie,M,Australia,Oceania,30,93 kg,180 cm,174 reps,4520,12:11,2189,17:57,3191,946 lbs,783,3:23,525
1192771,1704,James Turgeon,M,United States,North America,26,180 lb,68 in,9:41,778,12:01,2085,18:21,3604,848 lbs,2577,4:35,2166
1800262,1705,Santiago Sánchez,M,Mexico,North America,23,73 kg,174 cm,8:58,454,9:32,591,16:55,2085,766 lbs,4529,5:55,3552
1752192,1706,Abdulwahab Alsaleh,M,Kuwait,Asia,20,78 kg,176 cm,12:58,2683,10:15,937,16:48,1961,834 lbs,2912,5:01,2722
1089093,1707,Keiber Oliveros,M,Costa Rica,North America,31,88 kg,170 cm,10:49,1348,13:46,3350,21:13,5658,1020 lbs,185,3:31,678
1621465,1708,Richard Zerpa,M,Venezuela,South America,28,,,8:50,408,9:43,666,18:16,3504,780 lbs,4191,4:49,2452
1179502,1709,Samuel Mark Whitworth,M,United Kingdom,Europe,24,190 lb,,11:45,1921,11:04,1426,17:07,2292,805 lbs,3574,4:28,2009
1077952,1710,Jesus Albendin Gordillo,M,Spain,Europe,27,89 kg,186 cm,12:48,2569,10:55,1329,15:11,575,777 lbs,4244,4:51,2506
